project_start_date,reporting_construction_type,extended_affordability_status,extremely_low_income_units,very_low_income_units,low_income_units,moderate_income_units,middle_income_units,all_counted_units,total_units,total_adults_in_shelter,total_children_in_shelter,total_individuals_in_shelter,single_adult_men_in_shelter,single_adult_women_in_shelter,total_single_adults_in_shelter,families_with_children_in_shelter,adults_in_families_with_children_in_shelter,children_in_families_with_children_in_shelter,total_individuals_in_families_with_children_in_shelter_,adult_families_in_shelter,individuals_in_adult_families_in_shelter
2018-05-13,0.42857142857142855,0.0,0.0,0.0,5.857142857142857,0.5714285714285714,0.42857142857142855,6.857142857142857,18.857142857142858,37258.857142857145,22010.428571428572,59269.28571428572,11152.714285714286,4160.285714285715,15313.0,12366.142857142857,16880.428571428572,22010.428571428572,38890.857142857145,2396.0,5065.428571428572
2018-05-20,0.14285714285714285,0.0,16.0,7.285714285714286,55.714285714285715,0.5714285714285714,11.285714285714286,91.28571428571429,127.85714285714286,37303.28571428572,22005.14285714286,59308.42857142857,11196.0,4166.571428571428,15362.57142857143,12373.285714285714,16871.714285714286,22005.14285714286,38876.857142857145,2397.4285714285716,5069.0
2018-05-27,7.571428571428571,7.571428571428571,9.142857142857142,509.85714285714283,349.7142857142857,0.0,11.714285714285714,880.5714285714286,940.1428571428571,37138.142857142855,21856.14285714286,58994.28571428572,11148.57142857143,4187.428571428572,15336.0,12295.285714285714,16735.0,21856.14285714286,38591.142857142855,2397.0,5067.142857142857
2018-06-03,0.0,0.0,0.0,0.0,1.7142857142857142,4.285714285714286,2.2857142857142856,8.285714285714286,20.142857142857142,37023.0,21798.0,58821.0,11131.0,4187.428571428572,15318.42857142857,12258.142857142857,16659.14285714286,21798.0,38457.142857142855,2386.285714285714,5045.428571428572
2018-06-10,0.5714285714285714,0.0,21.285714285714285,5.428571428571429,1.0,0.42857142857142855,2.2857142857142856,30.571428571428573,37.857142857142854,37010.142857142855,21772.85714285714,58783.0,11091.714285714286,4205.714285714285,15297.42857142857,12265.42857142857,16643.14285714286,21772.85714285714,38416.0,2397.714285714286,5069.571428571428
2018-06-17,0.7142857142857143,0.14285714285714285,53.57142857142857,7.714285714285714,5.571428571428571,3.7142857142857144,1.2857142857142858,72.14285714285714,92.28571428571429,37048.142857142855,21730.571428571428,58778.71428571428,11091.0,4204.571428571428,15295.57142857143,12284.42857142857,16653.14285714286,21730.571428571428,38383.71428571428,2412.5714285714284,5099.428571428572
2018-06-24,3.4285714285714284,0.2857142857142857,34.42857142857143,319.14285714285717,87.28571428571429,22.714285714285715,0.0,464.7142857142857,476.85714285714283,37067.71428571428,21677.714285714286,58745.42857142857,11160.42857142857,4219.428571428572,15379.857142857143,12258.857142857143,16616.428571428572,21677.714285714286,38294.142857142855,2399.1428571428573,5071.428571428572
2018-07-01,18.714285714285715,3.5714285714285716,452.42857142857144,459.85714285714283,354.85714285714283,54.142857142857146,8.142857142857142,1336.7142857142858,1352.857142857143,37081.857142857145,21727.571428571428,58809.42857142857,11121.57142857143,4197.428571428572,15319.0,12269.0,16638.14285714286,21727.571428571428,38365.71428571428,2422.714285714286,5124.714285714285
2018-07-08,6.142857142857143,5.571428571428571,56.857142857142854,9.142857142857142,4.571428571428571,1.7142857142857142,6.571428571428571,79.57142857142857,92.42857142857143,37097.57142857143,21894.571428571428,58992.142857142855,11028.0,4163.142857142857,15191.142857142857,12330.857142857143,16733.428571428572,21894.571428571428,38628.0,2441.1428571428573,5173.0
2018-07-15,0.2857142857142857,0.0,5.142857142857143,1.1428571428571428,5.0,0.0,0.7142857142857143,12.0,25.857142857142858,37127.71428571428,21849.285714285714,58977.0,11076.285714285714,4196.571428571428,15272.857142857143,12304.42857142857,16688.571428571428,21849.285714285714,38537.857142857145,2436.8571428571427,5166.285714285715
2018-07-22,1.4285714285714286,1.4285714285714286,0.0,0.0,0.0,0.0,7.0,7.0,12.142857142857142,37142.857142857145,21801.0,58943.857142857145,11114.42857142857,4210.714285714285,15325.142857142857,12320.285714285714,16685.285714285714,21801.0,38486.28571428572,2421.4285714285716,5132.428571428572
2018-07-29,0.14285714285714285,0.0,0.2857142857142857,0.0,1.2857142857142858,0.7142857142857143,0.0,2.2857142857142856,4.857142857142857,37216.28571428572,21757.714285714286,58974.0,11144.0,4257.285714285715,15401.285714285714,12308.285714285714,16660.714285714286,21757.714285714286,38418.42857142857,2429.4285714285716,5154.285714285715
2018-08-05,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,37170.0,21758.714285714286,58928.71428571428,11071.142857142857,4265.857142857143,15337.0,12327.142857142857,16668.85714285714,21758.714285714286,38427.57142857143,2432.8571428571427,5164.142857142857
2018-08-12,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,2.5714285714285716,3.142857142857143,9.714285714285714,37367.28571428572,21855.428571428572,59222.71428571428,11118.285714285714,4284.0,15402.285714285714,12386.714285714286,16750.571428571428,21855.428571428572,38606.0,2454.1428571428573,5214.428571428572
2018-08-19,0.0,0.0,0.0,0.0,1.4285714285714286,0.0,1.7142857142857142,3.142857142857143,12.142857142857142,37506.28571428572,21920.85714285714,59427.142857142855,11172.57142857143,4314.571428571428,15487.142857142857,12421.857142857143,16781.85714285714,21920.85714285714,38702.71428571428,2466.8571428571427,5237.285714285715
2018-08-26,0.14285714285714285,0.0,0.0,0.14285714285714285,0.42857142857142855,0.0,4.0,4.571428571428571,13.714285714285714,37653.857142857145,22048.0,59701.857142857145,11199.57142857143,4336.857142857143,15536.42857142857,12500.0,16859.714285714286,22048.0,38907.71428571428,2476.0,5257.714285714285
2018-09-02,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,3.7142857142857144,4.142857142857143,12.142857142857142,37620.42857142857,22116.428571428572,59736.857142857145,11137.0,4320.571428571428,15457.57142857143,12545.42857142857,16900.285714285714,22116.428571428572,39016.71428571428,2476.8571428571427,5262.571428571428
2018-09-09,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,3.857142857142857,4.0,15.428571428571429,37682.57142857143,22162.0,59844.57142857143,11202.142857142857,4313.857142857143,15516.0,12551.42857142857,16897.285714285714,22162.0,39059.28571428572,2479.285714285714,5269.285714285715
2018-09-16,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,3.5714285714285716,3.857142857142857,14.857142857142858,37911.42857142857,22279.0,60190.42857142857,11261.42857142857,4372.857142857143,15634.285714285714,12613.285714285714,16980.285714285714,22279.0,39259.28571428572,2490.5714285714284,5296.857142857143
2018-09-23,0.14285714285714285,0.0,0.0,0.0,9.714285714285714,0.0,2.5714285714285716,12.285714285714286,20.0,38057.71428571428,22452.0,60509.71428571428,11299.857142857143,4390.428571428572,15690.285714285714,12701.714285714286,17070.14285714286,22452.0,39522.142857142855,2492.0,5297.285714285715
2018-09-30,1.0,0.5714285714285714,0.14285714285714285,55.42857142857143,16.142857142857142,1.1428571428571428,1.0,74.0,75.0,38089.57142857143,22506.285714285714,60595.857142857145,11294.142857142857,4400.428571428572,15694.57142857143,12724.142857142857,17093.85714285714,22506.285714285714,39600.142857142855,2496.8571428571427,5301.142857142857
2018-10-07,0.14285714285714285,0.0,0.0,0.0,0.5714285714285714,0.14285714285714285,0.42857142857142855,1.1428571428571428,1.7142857142857142,38085.142857142855,22521.571428571428,60606.71428571428,11285.714285714286,4369.142857142857,15654.857142857143,12725.0,17099.285714285714,22521.571428571428,39620.857142857145,2510.714285714286,5331.0
2018-10-14,0.0,0.0,0.0,0.0,1.2857142857142858,0.0,7.285714285714286,8.571428571428571,31.142857142857142,38240.666666666664,22604.833333333332,60845.5,11342.333333333334,4391.166666666667,15733.5,12776.0,17155.166666666668,22604.833333333332,39760.0,2521.5,5352.0
2018-10-21,0.14285714285714285,0.0,12.571428571428571,0.0,7.428571428571429,0.0,3.142857142857143,23.285714285714285,29.571428571428573,38291.28571428572,22635.14285714286,60926.42857142857,11364.857142857143,4412.714285714285,15777.57142857143,12786.857142857143,17152.714285714286,22635.14285714286,39787.857142857145,2526.1428571428573,5361.0
2018-10-28,1.0,0.7142857142857143,13.285714285714286,6.0,30.285714285714285,2.2857142857142856,6.428571428571429,58.857142857142854,139.42857142857142,38356.857142857145,22550.428571428572,60907.28571428572,11474.57142857143,4432.714285714285,15907.285714285714,12758.0,17084.85714285714,22550.428571428572,39635.28571428572,2532.0,5364.714285714285
2018-11-04,0.0,0.0,16.142857142857142,4.0,19.714285714285715,0.0,14.571428571428571,54.57142857142857,93.14285714285714,38309.0,22518.285714285714,60827.28571428572,11463.714285714286,4405.714285714285,15869.42857142857,12744.0,17054.571428571428,22518.285714285714,39572.857142857145,2544.1428571428573,5385.0
2018-11-11,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,1.4285714285714286,1.7142857142857142,5.857142857142857,38408.28571428572,22542.0,60950.28571428572,11548.42857142857,4415.714285714285,15964.142857142857,12759.142857142857,17054.285714285714,22542.0,39596.28571428572,2543.5714285714284,5389.857142857143
2018-11-18,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857,3.5714285714285716,0.0,1.1428571428571428,5.142857142857143,10.571428571428571,38501.57142857143,22583.571428571428,61085.142857142855,11603.42857142857,4442.285714285715,16045.714285714286,12773.285714285714,17054.14285714286,22583.571428571428,39637.71428571428,2548.4285714285716,5401.714285714285
2018-11-25,0.8571428571428571,0.0,0.42857142857142855,6.142857142857143,8.428571428571429,0.0,0.8571428571428571,16.142857142857142,37.285714285714285,38407.71428571428,22533.285714285714,60941.0,11593.857142857143,4429.571428571428,16023.42857142857,12749.42857142857,17014.85714285714,22533.285714285714,39548.142857142855,2535.0,5369.428571428572
2018-12-02,1.1428571428571428,0.0,0.0,155.85714285714286,234.0,0.0,2.142857142857143,393.0,408.0,38384.71428571428,22477.0,60861.71428571428,11626.857142857143,4446.285714285715,16073.142857142857,12717.42857142857,16975.428571428572,22477.0,39452.42857142857,2520.285714285714,5336.142857142857
2018-12-09,0.7142857142857143,0.0,49.0,17.571428571428573,9.0,0.42857142857142855,0.0,76.14285714285714,126.28571428571429,38498.857142857145,22477.85714285714,60976.71428571428,11681.0,4452.142857142857,16133.142857142857,12748.857142857143,17030.0,22477.85714285714,39507.857142857145,2521.5714285714284,5335.714285714285
2018-12-16,0.8571428571428571,0.0,2.142857142857143,1.1428571428571428,19.857142857142858,6.857142857142857,2.2857142857142856,32.714285714285715,37.57142857142857,38559.42857142857,22470.571428571428,61030.0,11682.57142857143,4459.142857142857,16141.714285714286,12745.285714285714,17043.571428571428,22470.571428571428,39514.142857142855,2539.0,5374.142857142857
2018-12-23,3.7142857142857144,1.7142857142857142,64.28571428571429,51.0,98.0,15.571428571428571,27.142857142857142,258.0,264.14285714285717,38492.142857142855,22373.714285714286,60865.857142857145,11709.714285714286,4443.0,16152.714285714286,12679.0,16956.714285714286,22373.714285714286,39330.42857142857,2544.1428571428573,5382.714285714285
2018-12-30,1.1428571428571428,0.14285714285714285,56.714285714285715,298.0,29.285714285714285,31.142857142857142,65.14285714285714,481.42857142857144,559.1428571428571,38282.857142857145,22243.85714285714,60526.71428571428,11659.57142857143,4401.571428571428,16061.142857142857,12596.0,16850.428571428572,22243.85714285714,39094.28571428572,2540.5714285714284,5371.285714285715
2019-01-06,0.14285714285714285,0.0,18.428571428571427,16.428571428571427,26.571428571428573,0.0,13.285714285714286,75.28571428571429,91.42857142857143,38346.57142857143,22332.285714285714,60678.857142857145,11707.857142857143,4398.285714285715,16106.142857142857,12627.714285714286,16891.0,22332.285714285714,39223.28571428572,2531.5714285714284,5349.428571428572
2019-01-13,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,38690.28571428572,22495.285714285714,61185.57142857143,11834.285714285714,4464.142857142857,16298.42857142857,12713.857142857143,16993.14285714286,22495.285714285714,39488.42857142857,2553.1428571428573,5398.714285714285
2019-01-20,0.14285714285714285,0.0,0.0,0.0,0.42857142857142855,3.142857142857143,7.0,10.571428571428571,27.714285714285715,38771.142857142855,22458.428571428572,61229.57142857143,11873.42857142857,4502.285714285715,16375.714285714286,12692.285714285714,16962.428571428572,22458.428571428572,39420.857142857145,2570.285714285714,5433.0
2019-01-27,0.2857142857142857,0.0,1.4285714285714286,0.14285714285714285,3.4285714285714284,0.0,0.42857142857142855,5.428571428571429,16.428571428571427,38779.42857142857,22428.428571428572,61207.857142857145,11957.714285714286,4487.571428571428,16445.285714285714,12658.0,16933.285714285714,22428.428571428572,39361.71428571428,2554.8571428571427,5400.857142857143
2019-02-03,0.0,0.0,7.142857142857143,7.142857142857143,21.571428571428573,0.0,0.8571428571428571,36.857142857142854,61.714285714285715,38739.71428571428,22385.428571428572,61125.142857142855,11983.714285714286,4477.857142857143,16461.571428571428,12634.857142857143,16894.85714285714,22385.428571428572,39280.28571428572,2547.5714285714284,5383.285714285715
2019-02-10,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.0,4.428571428571429,5.285714285714286,17.714285714285715,38680.71428571428,22319.571428571428,61000.28571428572,11999.57142857143,4475.714285714285,16475.285714285714,12577.57142857143,16830.571428571428,22319.571428571428,39150.142857142855,2544.714285714286,5374.857142857143
2019-02-17,0.14285714285714285,0.0,20.714285714285715,0.5714285714285714,0.2857142857142857,0.0,2.0,23.714285714285715,27.714285714285715,38665.142857142855,22208.14285714286,60873.28571428572,12035.714285714286,4473.714285714285,16509.428571428572,12541.0,16780.285714285714,22208.14285714286,38988.42857142857,2546.285714285714,5375.428571428572
2019-02-24,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,38615.142857142855,22066.14285714286,60681.28571428572,12091.714285714286,4483.142857142857,16574.85714285714,12468.57142857143,16687.714285714286,22066.14285714286,38753.857142857145,2536.4285714285716,5352.571428571428
2019-03-03,0.5714285714285714,0.5714285714285714,0.0,0.0,0.0,4.571428571428571,0.8571428571428571,5.428571428571429,7.142857142857143,38534.42857142857,22001.714285714286,60536.142857142855,12057.142857142857,4456.285714285715,16513.428571428572,12459.57142857143,16677.14285714286,22001.714285714286,38678.857142857145,2528.285714285714,5343.857142857143
2019-03-10,0.0,0.0,0.0,0.0,0.0,0.0,5.571428571428571,5.571428571428571,16.857142857142858,38513.71428571428,21988.14285714286,60501.857142857145,12033.142857142857,4449.285714285715,16482.428571428572,12469.857142857143,16696.0,21988.14285714286,38684.142857142855,2523.5714285714284,5335.285714285715
2019-03-17,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,1.5714285714285714,2.4285714285714284,8.857142857142858,38434.142857142855,21947.0,60381.142857142855,12024.42857142857,4428.714285714285,16453.14285714286,12463.714285714286,16683.0,21947.0,38630.0,2509.4285714285716,5298.0
2019-03-24,0.0,0.0,0.0,0.0,0.0,0.0,1.7142857142857142,1.7142857142857142,5.285714285714286,38372.28571428572,21845.285714285714,60217.57142857143,12069.57142857143,4434.142857142857,16503.714285714286,12397.42857142857,16576.0,21845.285714285714,38421.28571428572,2511.8571428571427,5292.571428571428
2019-03-31,0.5714285714285714,0.14285714285714285,62.57142857142857,4.285714285714286,29.428571428571427,9.857142857142858,2.2857142857142856,109.14285714285714,128.28571428571428,38281.71428571428,21767.428571428572,60049.142857142855,12063.714285714286,4436.428571428572,16500.14285714286,12359.57142857143,16495.85714285714,21767.428571428572,38263.28571428572,2507.1428571428573,5285.714285714285
2019-04-07,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.5714285714285714,3.7142857142857144,3.142857142857143,0.8571428571428571,8.571428571428571,10.285714285714286,38164.42857142857,21725.428571428572,59889.857142857145,12007.57142857143,4407.571428571428,16415.14285714286,12357.42857142857,16487.285714285714,21725.428571428572,38212.71428571428,2493.285714285714,5262.0
2019-04-14,0.14285714285714285,0.0,0.8571428571428571,5.857142857142857,0.2857142857142857,0.0,1.7142857142857142,8.857142857142858,13.142857142857142,37741.71428571428,21164.14285714286,58905.857142857145,12006.57142857143,4417.285714285715,16423.85714285714,12060.285714285714,16083.57142857143,21164.14285714286,37247.71428571428,2484.1428571428573,5234.285714285715
2019-04-21,0.0,0.0,12.0,6.857142857142857,15.857142857142858,0.0,1.7142857142857142,36.714285714285715,44.285714285714285,37691.42857142857,20960.714285714286,58652.142857142855,12076.285714285714,4437.571428571428,16513.85714285714,11940.142857142857,15928.42857142857,20960.714285714286,36889.142857142855,2490.285714285714,5249.142857142857
2019-04-28,0.0,0.0,10.285714285714286,16.428571428571427,29.0,11.285714285714286,3.0,70.28571428571429,128.71428571428572,37738.42857142857,20916.714285714286,58655.142857142855,12101.0,4433.857142857143,16534.85714285714,11921.714285714286,15916.857142857143,20916.714285714286,36833.57142857143,2507.8571428571427,5286.714285714285
2019-05-05,0.2857142857142857,0.14285714285714285,6.857142857142857,3.5714285714285716,20.714285714285715,6.428571428571429,3.2857142857142856,41.0,48.142857142857146,37664.0,20883.14285714286,58547.142857142855,12042.57142857143,4407.571428571428,16450.14285714286,11925.42857142857,15916.0,20883.14285714286,36799.142857142855,2511.5714285714284,5297.857142857143
2019-05-12,1.2857142857142858,1.2857142857142858,20.142857142857142,39.857142857142854,35.57142857142857,0.0,2.7142857142857144,99.0,107.28571428571429,37659.57142857143,20910.285714285714,58569.857142857145,12043.285714285714,4374.714285714285,16418.0,11946.285714285714,15928.42857142857,20910.285714285714,36838.71428571428,2518.714285714286,5313.142857142857
2019-05-19,1.7142857142857142,0.0,2.4285714285714284,49.285714285714285,39.285714285714285,0.42857142857142855,2.857142857142857,94.42857142857143,103.42857142857143,37541.5,20879.5,58421.0,11984.0,4348.833333333333,16332.833333333334,11915.166666666666,15890.333333333334,20879.5,36769.833333333336,2520.5,5318.333333333333
2019-05-26,0.2857142857142857,0.0,0.7142857142857143,6.0,6.0,1.0,3.142857142857143,17.0,23.428571428571427,37340.142857142855,20788.714285714286,58128.857142857145,11905.142857142857,4313.428571428572,16218.57142857143,11860.142857142857,15819.142857142857,20788.714285714286,36607.857142857145,2511.0,5302.428571428572
2019-06-02,0.7142857142857143,0.0,0.14285714285714285,0.0,15.142857142857142,0.7142857142857143,1.0,17.142857142857142,51.42857142857143,37233.857142857145,20711.714285714286,57945.57142857143,11827.285714285714,4307.0,16134.285714285714,11802.0,15767.857142857143,20711.714285714286,36479.57142857143,2523.714285714286,5331.714285714285
2019-06-09,0.8571428571428571,0.0,0.0,0.0,7.142857142857143,0.8571428571428571,17.142857142857142,25.142857142857142,86.71428571428571,37284.71428571428,20724.714285714286,58009.42857142857,11850.285714285714,4332.571428571428,16182.857142857143,11798.714285714286,15776.142857142857,20724.714285714286,36500.857142857145,2519.714285714286,5325.714285714285
2019-06-16,5.857142857142857,4.428571428571429,6.285714285714286,46.0,64.14285714285714,31.428571428571427,14.571428571428571,164.42857142857142,276.57142857142856,37296.0,20775.571428571428,58071.57142857143,11820.42857142857,4348.285714285715,16168.714285714286,11805.285714285714,15789.285714285714,20775.571428571428,36564.857142857145,2523.5714285714284,5338.0
2019-06-23,17.571428571428573,13.714285714285714,12.285714285714286,45.57142857142857,63.57142857142857,5.428571428571429,3.2857142857142856,131.14285714285714,138.57142857142858,37332.71428571428,20799.0,58131.71428571428,11828.142857142857,4362.857142857143,16191.0,11807.857142857143,15797.857142857143,20799.0,36596.857142857145,2524.5714285714284,5343.857142857143
2019-06-30,20.0,2.7142857142857144,303.2857142857143,357.85714285714283,250.85714285714286,68.57142857142857,11.714285714285714,997.8571428571429,1018.7142857142857,37270.71428571428,20750.85714285714,58021.57142857143,11794.285714285714,4362.142857142857,16156.42857142857,11797.42857142857,15801.42857142857,20750.85714285714,36552.28571428572,2509.4285714285716,5312.857142857143
2019-07-07,0.14285714285714285,0.0,0.0,0.0,0.0,2.857142857142857,3.5714285714285716,6.428571428571429,13.714285714285714,37125.0,20825.14285714286,57950.142857142855,11676.714285714286,4295.857142857143,15972.57142857143,11833.0,15834.0,20825.14285714286,36659.142857142855,2516.0,5318.428571428572
2019-07-14,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,4.714285714285714,4.857142857142857,14.857142857142858,37318.28571428572,20902.85714285714,58221.142857142855,11771.714285714286,4349.142857142857,16120.857142857143,11869.0,15891.714285714286,20902.85714285714,36794.57142857143,2510.714285714286,5305.714285714285
2019-07-21,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,3.2857142857142856,3.5714285714285716,9.714285714285714,37255.42857142857,20850.85714285714,58106.28571428572,11775.714285714286,4351.714285714285,16127.42857142857,11844.0,15854.42857142857,20850.85714285714,36705.28571428572,2494.0,5273.571428571428
2019-07-28,1.4285714285714286,1.2857142857142858,30.857142857142858,9.0,5.571428571428571,2.0,1.5714285714285714,49.857142857142854,52.857142857142854,37283.0,20933.571428571428,58216.57142857143,11766.42857142857,4373.714285714285,16140.142857142857,11874.0,15884.142857142857,20933.571428571428,36817.71428571428,2488.285714285714,5258.714285714285
2019-08-04,0.2857142857142857,0.0,0.2857142857142857,8.0,3.5714285714285716,0.0,4.285714285714286,16.142857142857142,24.714285714285715,37349.0,21051.714285714286,58400.71428571428,11776.285714285714,4368.142857142857,16144.42857142857,11915.142857142857,15940.142857142857,21051.714285714286,36991.857142857145,2493.8571428571427,5264.428571428572
2019-08-11,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.8571428571428571,1.4285714285714286,4.857142857142857,37470.57142857143,21180.285714285714,58650.857142857145,11789.714285714286,4369.857142857143,16159.57142857143,11997.714285714286,16053.857142857143,21180.285714285714,37234.142857142855,2492.1428571428573,5257.142857142857
2019-08-18,0.14285714285714285,0.0,11.285714285714286,0.2857142857142857,0.0,0.0,4.857142857142857,16.571428571428573,26.714285714285715,37657.0,21313.14285714286,58970.142857142855,11839.285714285714,4385.0,16224.285714285714,12075.142857142857,16157.142857142857,21313.14285714286,37470.28571428572,2498.4285714285716,5275.571428571428
2019-08-25,0.2857142857142857,0.14285714285714285,0.0,3.0,5.142857142857143,0.0,1.2857142857142858,9.571428571428571,13.428571428571429,37661.28571428572,21302.714285714286,58964.0,11832.714285714286,4412.571428571428,16245.285714285714,12069.285714285714,16131.42857142857,21302.714285714286,37434.142857142855,2502.0,5284.571428571428
2019-09-01,0.42857142857142855,0.14285714285714285,5.714285714285714,1.7142857142857142,7.285714285714286,0.5714285714285714,3.0,18.714285714285715,28.142857142857142,37671.57142857143,21311.571428571428,58983.142857142855,11811.57142857143,4446.285714285715,16257.857142857143,12068.714285714286,16123.42857142857,21311.571428571428,37435.0,2504.0,5290.285714285715
2019-09-08,0.8571428571428571,0.0,1.5714285714285714,5.142857142857143,5.714285714285714,0.14285714285714285,2.142857142857143,15.142857142857142,20.142857142857142,37806.28571428572,21436.428571428572,59242.71428571428,11821.142857142857,4456.571428571428,16277.714285714286,12141.142857142857,16225.714285714286,21436.428571428572,37662.142857142855,2508.714285714286,5302.857142857143
2019-09-15,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.7142857142857143,0.8571428571428571,2.2857142857142856,38025.57142857143,21583.85714285714,59609.42857142857,11877.57142857143,4505.0,16382.57142857143,12223.714285714286,16330.714285714286,21583.85714285714,37914.57142857143,2513.285714285714,5312.285714285715
2019-09-22,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.0,0.8571428571428571,1.1428571428571428,2.5714285714285716,38036.71428571428,21610.285714285714,59647.0,11883.42857142857,4542.142857142857,16425.571428571428,12212.142857142857,16322.57142857143,21610.285714285714,37932.857142857145,2501.8571428571427,5288.571428571428
2019-09-29,0.2857142857142857,0.0,3.857142857142857,1.4285714285714286,14.142857142857142,0.14285714285714285,39.714285714285715,59.42857142857143,59.714285714285715,38099.142857142855,21613.571428571428,59712.71428571428,11906.285714285714,4550.571428571428,16456.85714285714,12217.714285714286,16346.857142857143,21613.571428571428,37960.42857142857,2502.8571428571427,5295.428571428572
2019-10-06,1.0,0.0,0.0,0.0,15.0,0.0,27.0,42.0,130.0,38094.0,21601.0,59695.0,11914.0,4543.0,16457.0,12219.0,16346.0,21601.0,37947.0,2501.0,5291.0
